signal_month,holding_month,bucket,n_members,n_with_return,fwd_return,signal
2012-06,2012-07,9,16,16,0.011061771259370197,discount_zscore
2012-06,2012-07,10,17,16,0.018241694376275742,discount_zscore
2012-07,2012-08,1,17,17,0.020653482835233355,discount_zscore
2012-07,2012-08,2,16,16,0.009485499214323796,discount_zscore
2012-07,2012-08,3,17,16,0.020569181747562407,discount_zscore
2012-07,2012-08,4,16,16,0.007344715931003533,discount_zscore
2012-07,2012-08,5,17,17,0.018351247843351952,discount_zscore
2012-07,2012-08,6,16,16,0.01209556036738147,discount_zscore
2012-07,2012-08,7,16,16,0.008584351291307683,discount_zscore
2012-07,2012-08,8,17,17,0.006097244193758416,discount_zscore
2012-07,2012-08,9,16,16,0.015934443651261357,discount_zscore
2012-07,2012-08,10,17,16,0.0074433846812166846,discount_zscore
2012-08,2012-09,1,17,17,0.04941805831906976,discount_zscore
2012-08,2012-09,2,16,16,0.03348097038122461,discount_zscore
2012-08,2012-09,3,16,16,0.04068190001152573,discount_zscore
2012-08,2012-09,4,17,17,0.019961260152143147,discount_zscore
2012-08,2012-09,5,16,16,0.049260643226668205,discount_zscore
2012-08,2012-09,6,16,16,0.0237898018079903,discount_zscore
2012-08,2012-09,7,17,17,0.015692946868534476,discount_zscore
2012-08,2012-09,8,16,16,0.02671003314412561,discount_zscore
2012-08,2012-09,9,16,16,0.01566490388580305,discount_zscore
2012-08,2012-09,10,17,17,0.013539436691486847,discount_zscore
2012-09,2012-10,1,17,17,0.021216435596686,discount_zscore
2012-09,2012-10,2,16,16,0.01960128457134104,discount_zscore
2012-09,2012-10,3,17,17,0.021242212029734486,discount_zscore
2012-09,2012-10,4,16,16,0.007335085927749646,discount_zscore
2012-09,2012-10,5,17,17,0.02620699233727617,discount_zscore
2012-09,2012-10,6,16,16,0.0059923844700255705,discount_zscore
2012-09,2012-10,7,16,16,0.00482988152534107,discount_zscore
2012-09,2012-10,8,17,17,0.0037613923337711324,discount_zscore
2012-09,2012-10,9,16,16,0.00033773585941582196,discount_zscore
2012-09,2012-10,10,17,17,0.005218580145075095,discount_zscore
2012-10,2012-11,1,17,17,0.008044247037346453,discount_zscore
2012-10,2012-11,2,16,16,0.009268058723266144,discount_zscore
2012-10,2012-11,3,17,17,0.009844292043828346,discount_zscore
2012-10,2012-11,4,16,16,-0.00029831920902122916,discount_zscore
2012-10,2012-11,5,17,17,0.007206441209246804,discount_zscore
2012-10,2012-11,6,16,16,0.010863012433774126,discount_zscore
2012-10,2012-11,7,16,16,0.00836646107200037,discount_zscore
2012-10,2012-11,8,17,17,0.006608901935375725,discount_zscore
2012-10,2012-11,9,16,16,0.0015868044740264126,discount_zscore
2012-10,2012-11,10,17,17,0.005624343897665405,discount_zscore
2012-11,2012-12,1,17,17,0.04336397244860562,discount_zscore
2012-11,2012-12,2,17,17,0.038619194436963024,discount_zscore
2012-11,2012-12,3,16,16,0.0293224026847373,discount_zscore
2012-11,2012-12,4,17,17,0.03262338489016988,discount_zscore
2012-11,2012-12,5,16,16,0.02734467967118253,discount_zscore
2012-11,2012-12,6,17,17,0.012022343841110502,discount_zscore
2012-11,2012-12,7,16,16,0.03580804509038718,discount_zscore
2012-11,2012-12,8,17,16,0.017919929932770022,discount_zscore
2012-11,2012-12,9,16,16,0.02479703503082069,discount_zscore
2012-11,2012-12,10,17,17,0.01975027532892887,discount_zscore
2012-12,2013-01,1,17,17,0.08708832551910095,discount_zscore
2012-12,2013-01,2,17,17,0.08410880212564194,discount_zscore
2012-12,2013-01,3,16,16,0.0646888578605283,discount_zscore
2012-12,2013-01,4,17,17,0.08450521276378684,discount_zscore
2012-12,2013-01,5,17,17,0.08317668646450306,discount_zscore
2012-12,2013-01,6,16,16,0.06217214428501493,discount_zscore
2012-12,2013-01,7,17,17,0.0655407991748761,discount_zscore
2012-12,2013-01,8,16,16,0.0643831004915686,discount_zscore
2012-12,2013-01,9,17,17,0.05671005411803514,discount_zscore
2012-12,2013-01,10,17,17,0.0667627066891055,discount_zscore
2013-01,2013-02,1,17,16,0.0315291539937086,discount_zscore
2013-01,2013-02,2,17,17,0.030995564152611968,discount_zscore
2013-01,2013-02,3,16,16,0.02695043449604232,discount_zscore
2013-01,2013-02,4,17,17,0.02508370117119166,discount_zscore
2013-01,2013-02,5,17,17,0.03676609782115164,discount_zscore
2013-01,2013-02,6,16,16,0.025919110331053208,discount_zscore
2013-01,2013-02,7,17,17,0.03684631649236911,discount_zscore
2013-01,2013-02,8,16,16,0.03430377372955312,discount_zscore
2013-01,2013-02,9,17,16,0.04570479805062738,discount_zscore
2013-01,2013-02,10,17,17,0.03589322408105413,discount_zscore
2013-02,2013-03,1,17,17,0.012436351114443314,discount_zscore
2013-02,2013-03,2,16,16,0.016911006414526537,discount_zscore
2013-02,2013-03,3,17,17,-0.0008010168501827191,discount_zscore
2013-02,2013-03,4,16,16,0.011604205224110535,discount_zscore
2013-02,2013-03,5,17,17,0.016159638886629406,discount_zscore
2013-02,2013-03,6,16,16,0.017594763773269545,discount_zscore
2013-02,2013-03,7,16,16,0.01591989270841849,discount_zscore
2013-02,2013-03,8,17,17,0.019327777014566463,discount_zscore
2013-02,2013-03,9,16,16,0.020306397067781076,discount_zscore
2013-02,2013-03,10,17,17,0.01271947026343903,discount_zscore
2013-03,2013-04,1,17,17,0.018580090781409993,discount_zscore
2013-03,2013-04,2,17,16,0.0011895056016442002,discount_zscore
2013-03,2013-04,3,17,17,0.0061170785231507655,discount_zscore
2013-03,2013-04,4,16,16,0.004280639372544449,discount_zscore
2013-03,2013-04,5,17,17,0.0015520749395705664,discount_zscore
2013-03,2013-04,6,17,17,0.013987801155060082,discount_zscore
2013-03,2013-04,7,16,16,0.01032880635447022,discount_zscore
2013-03,2013-04,8,17,17,0.026572209873344195,discount_zscore
2013-03,2013-04,9,17,17,0.005752163056604995,discount_zscore
2013-03,2013-04,10,17,17,0.008579681513386055,discount_zscore
2013-04,2013-05,1,17,17,0.017229869194223743,discount_zscore
2013-04,2013-05,2,17,17,0.025675307106449073,discount_zscore
2013-04,2013-05,3,16,16,0.027505322989128736,discount_zscore
2013-04,2013-05,4,17,17,0.030964481861218838,discount_zscore
2013-04,2013-05,5,17,17,0.017889390150014384,discount_zscore
2013-04,2013-05,6,16,16,0.03277910755742074,discount_zscore
2013-04,2013-05,7,17,17,0.023215300854288155,discount_zscore
2013-04,2013-05,8,16,16,0.028085258707461376,discount_zscore
2013-04,2013-05,9,17,17,-0.011511244972168919,discount_zscore
2013-04,2013-05,10,17,17,0.0015454028601839891,discount_zscore
2013-05,2013-06,1,18,18,-0.06054474373735362,discount_zscore
2013-05,2013-06,2,17,17,-0.038520509324686134,discount_zscore
2013-05,2013-06,3,17,17,-0.024901485140107267,discount_zscore
2013-05,2013-06,4,17,17,-0.03867024946256874,discount_zscore
2013-05,2013-06,5,17,17,-0.047064399035101685,discount_zscore
2013-05,2013-06,6,17,17,-0.0380823281841743,discount_zscore
2013-05,2013-06,7,16,16,-0.046525930048907406,discount_zscore
2013-05,2013-06,8,18,18,-0.04692088531794962,discount_zscore
2013-05,2013-06,9,17,17,-0.06907528118278383,discount_zscore
2013-05,2013-06,10,17,17,-0.04525997047501967,discount_zscore
2013-06,2013-07,1,18,18,0.03839164637289552,discount_zscore
2013-06,2013-07,2,17,17,0.05022023886642228,discount_zscore
2013-06,2013-07,3,17,17,0.05003145917645147,discount_zscore
2013-06,2013-07,4,17,17,0.04569541305452235,discount_zscore
2013-06,2013-07,5,17,17,0.05127886826170565,discount_zscore
2013-06,2013-07,6,17,17,0.04699681209577694,discount_zscore
2013-06,2013-07,7,16,16,0.0735046578904454,discount_zscore
2013-06,2013-07,8,18,18,0.07330624650725728,discount_zscore
2013-06,2013-07,9,17,16,0.06793436243569666,discount_zscore
2013-06,2013-07,10,17,17,0.047566929341512,discount_zscore
2013-07,2013-08,1,17,17,-0.026318393265363886,discount_zscore
2013-07,2013-08,2,17,17,-0.013966976229688977,discount_zscore
2013-07,2013-08,3,17,17,-0.05213419228337286,discount_zscore
2013-07,2013-08,4,17,17,-0.013461660505015223,discount_zscore
2013-07,2013-08,5,17,17,-0.01826853991986881,discount_zscore
2013-07,2013-08,6,17,17,-0.014700098575723727,discount_zscore
2013-07,2013-08,7,17,17,-0.02183260913281116,discount_zscore
2013-07,2013-08,8,17,17,-0.032001103264959724,discount_zscore
2013-07,2013-08,9,17,17,0.0016767732270624152,discount_zscore
2013-07,2013-08,10,17,17,-0.032127699571377136,discount_zscore
2013-08,2013-09,1,17,17,0.037554874178734744,discount_zscore
2013-08,2013-09,2,17,16,0.042484405795773006,discount_zscore
2013-08,2013-09,3,17,16,0.01635875250075399,discount_zscore
2013-08,2013-09,4,17,17,0.0186773048121826,discount_zscore
2013-08,2013-09,5,17,17,0.020403808758251953,discount_zscore
2013-08,2013-09,6,17,17,0.009203789679266912,discount_zscore
2013-08,2013-09,7,17,17,0.01730332399619719,discount_zscore
2013-08,2013-09,8,17,17,0.028125445788829126,discount_zscore
2013-08,2013-09,9,17,16,0.015807210241990777,discount_zscore
2013-08,2013-09,10,17,17,0.02087115583232196,discount_zscore
2013-09,2013-10,1,17,17,0.05542719432971966,discount_zscore
2013-09,2013-10,2,17,17,0.050022363622401964,discount_zscore
2013-09,2013-10,3,16,16,0.0364956173209654,discount_zscore
2013-09,2013-10,4,17,17,0.025794848111247406,discount_zscore
2013-09,2013-10,5,17,17,0.03419347770349646,discount_zscore
2013-09,2013-10,6,16,16,0.048105778419996935,discount_zscore
2013-09,2013-10,7,17,16,0.03572538609055625,discount_zscore
2013-09,2013-10,8,16,16,0.04546948449907798,discount_zscore
2013-09,2013-10,9,17,17,0.040161046931537374,discount_zscore
2013-09,2013-10,10,17,17,0.04408808483406245,discount_zscore
2013-10,2013-11,1,17,17,-0.0014703993367786749,discount_zscore
2013-10,2013-11,2,17,17,-0.004583365198389957,discount_zscore
2013-10,2013-11,3,17,17,-0.010069077775322328,discount_zscore
2013-10,2013-11,4,16,16,0.006376923914551039,discount_zscore
2013-10,2013-11,5,17,17,-0.016138786311999276,discount_zscore
2013-10,2013-11,6,17,17,-0.0029010955766444386,discount_zscore
2013-10,2013-11,7,16,16,-0.0006952140200318507,discount_zscore
2013-10,2013-11,8,17,17,0.008998798501843453,discount_zscore
2013-10,2013-11,9,17,17,-0.009935468928660419,discount_zscore
2013-10,2013-11,10,17,17,-0.014477622986685057,discount_zscore
2013-11,2013-12,1,17,17,0.0067807949707337795,discount_zscore
2013-11,2013-12,2,17,16,-0.0058340689917847355,discount_zscore
2013-11,2013-12,3,17,17,-0.002404777212292042,discount_zscore
2013-11,2013-12,4,16,16,0.009906166660855052,discount_zscore
2013-11,2013-12,5,17,17,-0.003436167467037232,discount_zscore
2013-11,2013-12,6,17,17,0.01496285625963584,discount_zscore
2013-11,2013-12,7,16,16,0.016330927194380784,discount_zscore
2013-11,2013-12,8,17,17,0.008840241959870609,discount_zscore
2013-11,2013-12,9,17,17,-0.0024031230298204604,discount_zscore
2013-11,2013-12,10,17,17,0.0034518924752570644,discount_zscore
2013-12,2014-01,1,17,17,-0.010712485628619954,discount_zscore
2013-12,2014-01,2,17,17,-0.04986944025756944,discount_zscore
2013-12,2014-01,3,16,16,-0.028719953612833735,discount_zscore
2013-12,2014-01,4,17,17,-0.03166401373127097,discount_zscore
2013-12,2014-01,5,16,16,-0.015562569110205593,discount_zscore
2013-12,2014-01,6,17,17,-0.000515097774966441,discount_zscore
2013-12,2014-01,7,16,16,-0.007645543225954843,discount_zscore
2013-12,2014-01,8,17,17,-0.015458471533790371,discount_zscore
2013-12,2014-01,9,16,16,0.004256305476560127,discount_zscore
2013-12,2014-01,10,17,17,-0.01343362717446588,discount_zscore
2014-01,2014-02,1,17,17,0.040692018908793016,discount_zscore
2014-01,2014-02,2,17,17,0.025934658350066836,discount_zscore
2014-01,2014-02,3,16,16,0.023223313833665375,discount_zscore
2014-01,2014-02,4,17,17,0.033080554149890334,discount_zscore
2014-01,2014-02,5,17,17,0.03607552942328491,discount_zscore
2014-01,2014-02,6,16,16,0.0319857788297755,discount_zscore
2014-01,2014-02,7,17,16,0.043120803127167394,discount_zscore
2014-01,2014-02,8,16,16,0.024304288577490223,discount_zscore
2014-01,2014-02,9,17,17,0.02794861742562374,discount_zscore
2014-01,2014-02,10,17,17,0.023053357741581133,discount_zscore
2014-02,2014-03,1,17,17,0.02492080302251653,discount_zscore
2014-02,2014-03,2,17,17,-0.0033092601829684443,discount_zscore
2014-02,2014-03,3,16,16,-0.0027382693160698038,discount_zscore
2014-02,2014-03,4,17,17,4.8282947873577815e-05,discount_zscore
2014-02,2014-03,5,16,16,-0.023656728558115105,discount_zscore
2014-02,2014-03,6,17,16,-0.001521225001055282,discount_zscore
2014-02,2014-03,7,16,16,-0.007954276781956274,discount_zscore
2014-02,2014-03,8,17,17,-0.02682671990341281,discount_zscore
2014-02,2014-03,9,16,16,-0.02261530517717323,discount_zscore
2014-02,2014-03,10,17,17,-0.05699458523589453,discount_zscore
2014-03,2014-04,1,17,17,0.015514001807658646,discount_zscore
2014-03,2014-04,2,16,16,0.007334587327059328,discount_zscore
2014-03,2014-04,3,17,17,0.007138190613053345,discount_zscore
2014-03,2014-04,4,16,16,0.0058121983133760866,discount_zscore
2014-03,2014-04,5,17,17,-0.0049352841169048945,discount_zscore
2014-03,2014-04,6,16,16,-0.004254363614154717,discount_zscore
2014-03,2014-04,7,16,16,-0.008436574707376916,discount_zscore
2014-03,2014-04,8,17,17,-0.013823512404685809,discount_zscore
2014-03,2014-04,9,16,16,-0.0058970914232492,discount_zscore
2014-03,2014-04,10,17,17,-0.0353434128913853,discount_zscore
2014-04,2014-05,1,17,17,0.022638445808714547,discount_zscore
2014-04,2014-05,2,17,17,0.0288080779312102,discount_zscore
2014-04,2014-05,3,16,16,0.023176175776171898,discount_zscore
2014-04,2014-05,4,17,17,0.03753092331364803,discount_zscore
2014-04,2014-05,5,16,16,0.03407041772146978,discount_zscore
2014-04,2014-05,6,17,17,0.01646458541891236,discount_zscore
2014-04,2014-05,7,16,15,0.008997627162107976,discount_zscore
2014-04,2014-05,8,17,17,0.0025577095353733563,discount_zscore
2014-04,2014-05,9,16,16,-0.003064140666793065,discount_zscore
2014-04,2014-05,10,17,17,-0.0041825551130446875,discount_zscore
2014-05,2014-06,1,17,17,0.002332809042807781,discount_zscore
2014-05,2014-06,2,17,17,0.012923624540859387,discount_zscore
2014-05,2014-06,3,16,16,0.012923959076067137,discount_zscore
2014-05,2014-06,4,17,15,-0.0014740484555290387,discount_zscore
2014-05,2014-06,5,16,16,0.0011999828877329796,discount_zscore
2014-05,2014-06,6,17,17,-0.0038637193342266896,discount_zscore
2014-05,2014-06,7,16,15,-0.010940316851056668,discount_zscore
2014-05,2014-06,8,17,17,0.0032026743929836,discount_zscore
2014-05,2014-06,9,16,16,-0.018056223620363437,discount_zscore
2014-05,2014-06,10,17,17,-0.008717380704245725,discount_zscore
2014-06,2014-07,1,17,17,0.0005989312387348116,discount_zscore
2014-06,2014-07,2,16,16,0.004940088192352858,discount_zscore
2014-06,2014-07,3,16,16,0.005413875508963557,discount_zscore
2014-06,2014-07,4,17,17,0.005006059015400743,discount_zscore
2014-06,2014-07,5,16,16,0.010940256703350547,discount_zscore
2014-06,2014-07,6,16,16,-0.017938175664342144,discount_zscore
2014-06,2014-07,7,17,17,0.0034197190471523253,discount_zscore
2014-06,2014-07,8,16,16,-0.010914769299777222,discount_zscore
2014-06,2014-07,9,16,16,-0.01002987872786689,discount_zscore
2014-06,2014-07,10,17,17,-0.02779336375926392,discount_zscore
2014-07,2014-08,1,17,17,0.03801342744202425,discount_zscore
2014-07,2014-08,2,17,17,0.01686396079551391,discount_zscore
2014-07,2014-08,3,17,17,0.036567437057959784,discount_zscore
2014-07,2014-08,4,16,16,0.0140161090380286,discount_zscore
2014-07,2014-08,5,17,17,0.009817399298256124,discount_zscore
2014-07,2014-08,6,17,17,0.016796009694622686,discount_zscore
2014-07,2014-08,7,16,16,0.006553489001747674,discount_zscore
2014-07,2014-08,8,17,17,0.007728853858450157,discount_zscore
2014-07,2014-08,9,17,17,0.005504978914330268,discount_zscore
2014-07,2014-08,10,17,17,-0.010936947158929403,discount_zscore
2014-08,2014-09,1,17,17,-0.01296822475513144,discount_zscore
2014-08,2014-09,2,17,17,-0.01742480317319157,discount_zscore
2014-08,2014-09,3,17,17,-0.007419103234552847,discount_zscore
2014-08,2014-09,4,16,16,-0.006736528720771906,discount_zscore
2014-08,2014-09,5,17,17,-0.007507150650757969,discount_zscore
2014-08,2014-09,6,17,17,-0.015209186718899892,discount_zscore
2014-08,2014-09,7,16,16,-0.02040631212094736,discount_zscore
2014-08,2014-09,8,17,17,-0.0032765947429871703,discount_zscore
2014-08,2014-09,9,17,17,-0.017531847155149518,discount_zscore
2014-08,2014-09,10,17,16,-0.017640509222827692,discount_zscore
2014-09,2014-10,1,17,17,0.027129079625059466,discount_zscore
2014-09,2014-10,2,17,17,0.007669578343567427,discount_zscore
2014-09,2014-10,3,17,17,0.014292050476423608,discount_zscore
2014-09,2014-10,4,16,16,0.009779505885027275,discount_zscore
2014-09,2014-10,5,17,17,-0.005289138420342921,discount_zscore
2014-09,2014-10,6,17,17,-0.003652362940311558,discount_zscore
2014-09,2014-10,7,16,16,0.008154750841674607,discount_zscore
2014-09,2014-10,8,17,17,-0.017402270992278274,discount_zscore
2014-09,2014-10,9,17,17,-0.01626655024025849,discount_zscore
2014-09,2014-10,10,17,17,-0.021816333658182297,discount_zscore
2014-10,2014-11,1,17,17,0.03700994165721843,discount_zscore
2014-10,2014-11,2,17,16,0.029345856414362062,discount_zscore
2014-10,2014-11,3,17,17,0.018483918991461002,discount_zscore
2014-10,2014-11,4,16,16,0.02987441297435471,discount_zscore
2014-10,2014-11,5,17,17,0.033950456895842585,discount_zscore
2014-10,2014-11,6,17,17,0.03421723677492709,discount_zscore
2014-10,2014-11,7,16,16,0.027496460103524092,discount_zscore
2014-10,2014-11,8,17,17,0.01813960148900123,discount_zscore
2014-10,2014-11,9,17,17,0.013050348416361076,discount_zscore
2014-10,2014-11,10,17,17,0.026927524622986525,discount_zscore
2014-11,2014-12,1,17,17,-0.022270367747253196,discount_zscore
2014-11,2014-12,2,17,17,-0.010480037321615862,discount_zscore
2014-11,2014-12,3,16,15,0.0028182933124519436,discount_zscore
2014-11,2014-12,4,17,17,-0.014547521984339559,discount_zscore
2014-11,2014-12,5,17,17,-0.010443011426850916,discount_zscore
2014-11,2014-12,6,16,16,-0.030270421868195146,discount_zscore
2014-11,2014-12,7,17,17,-0.008432742939355527,discount_zscore
2014-11,2014-12,8,16,16,-0.011066380189446098,discount_zscore
2014-11,2014-12,9,17,17,-0.008698027109643167,discount_zscore
2014-11,2014-12,10,17,17,-0.03303884571810106,discount_zscore
2014-12,2015-01,1,17,17,-0.0008400782530347752,discount_zscore
2014-12,2015-01,2,17,17,0.01419782589260338,discount_zscore
2014-12,2015-01,3,16,16,0.013851363511339927,discount_zscore
2014-12,2015-01,4,17,17,0.018452410557042165,discount_zscore
2014-12,2015-01,5,16,15,0.026170402733879775,discount_zscore
2014-12,2015-01,6,17,17,0.012227463459324886,discount_zscore
2014-12,2015-01,7,16,16,0.030313000760737605,discount_zscore
2014-12,2015-01,8,17,17,0.015548860886332769,discount_zscore
2014-12,2015-01,9,16,15,0.020811330284932487,discount_zscore
2014-12,2015-01,10,17,17,0.023677299931755078,discount_zscore
2015-01,2015-02,1,17,17,0.021606182093464342,discount_zscore
2015-01,2015-02,2,16,16,0.015218622953122166,discount_zscore
2015-01,2015-02,3,16,16,0.02925076214261968,discount_zscore
2015-01,2015-02,4,17,17,0.012519291401608483,discount_zscore
2015-01,2015-02,5,16,16,0.03357194874727036,discount_zscore
2015-01,2015-02,6,16,16,0.024861999251515304,discount_zscore
2015-01,2015-02,7,17,17,0.01540468602174797,discount_zscore
2015-01,2015-02,8,16,16,0.028575717487755788,discount_zscore
2015-01,2015-02,9,16,16,0.007730146704059068,discount_zscore
2015-01,2015-02,10,17,17,0.0006333668498258188,discount_zscore
2015-02,2015-03,1,17,17,0.0010592205716394951,discount_zscore
2015-02,2015-03,2,17,17,0.01787642384503349,discount_zscore
2015-02,2015-03,3,16,16,-0.0016066556570612442,discount_zscore
2015-02,2015-03,4,17,17,0.010080013957550604,discount_zscore
2015-02,2015-03,5,16,16,0.028016966509030898,discount_zscore
2015-02,2015-03,6,17,17,0.023429284725986644,discount_zscore
2015-02,2015-03,7,16,16,0.027076687366659573,discount_zscore
2015-02,2015-03,8,17,17,0.02844050251402383,discount_zscore
2015-02,2015-03,9,16,16,0.016484493923959655,discount_zscore
2015-02,2015-03,10,17,17,0.015797494185993938,discount_zscore
2015-03,2015-04,1,17,17,0.009635309959160137,discount_zscore
2015-03,2015-04,2,17,17,0.030995910416707743,discount_zscore
2015-03,2015-04,3,16,16,0.0042122852197019126,discount_zscore
2015-03,2015-04,4,17,17,0.003389435683741145,discount_zscore
2015-03,2015-04,5,16,16,0.010686803190297606,discount_zscore
2015-03,2015-04,6,17,17,0.018901952655662968,discount_zscore
2015-03,2015-04,7,16,16,-0.004032844971988206,discount_zscore
2015-03,2015-04,8,17,17,0.0029636014537046933,discount_zscore
2015-03,2015-04,9,16,16,-0.002981959095490677,discount_zscore
2015-03,2015-04,10,17,17,-0.028760221011696115,discount_zscore
2015-04,2015-05,1,17,17,0.036585118161781505,discount_zscore
2015-04,2015-05,2,17,17,0.027406423751403022,discount_zscore
2015-04,2015-05,3,16,16,0.015115548466534338,discount_zscore
2015-04,2015-05,4,17,17,0.0448403084447978,discount_zscore
2015-04,2015-05,5,17,17,0.012251851235140642,discount_zscore
2015-04,2015-05,6,16,16,0.024443788340410083,discount_zscore
2015-04,2015-05,7,17,17,0.011987237137165273,discount_zscore
2015-04,2015-05,8,16,16,0.01922100146362856,discount_zscore
2015-04,2015-05,9,17,17,0.01512294562628755,discount_zscore
2015-04,2015-05,10,17,17,-0.00026002102388634303,discount_zscore
2015-05,2015-06,1,17,17,-0.04401285819823103,discount_zscore
2015-05,2015-06,2,17,17,-0.04044758919982151,discount_zscore
2015-05,2015-06,3,17,17,-0.03483810202662252,discount_zscore
2015-05,2015-06,4,16,16,-0.042592489684861484,discount_zscore
2015-05,2015-06,5,17,17,-0.047909631774780206,discount_zscore
2015-05,2015-06,6,17,16,-0.036056045061519965,discount_zscore
2015-05,2015-06,7,16,16,-0.022131085015966036,discount_zscore
2015-05,2015-06,8,17,17,-0.029423808463006934,discount_zscore
2015-05,2015-06,9,17,17,-0.04227663155686255,discount_zscore
2015-05,2015-06,10,17,17,-0.04505728007806878,discount_zscore
2015-06,2015-07,1,17,17,-0.016657402050145764,discount_zscore
2015-06,2015-07,2,17,17,0.015611644017168087,discount_zscore
2015-06,2015-07,3,17,17,-0.0009905109302554838,discount_zscore
2015-06,2015-07,4,16,16,0.0006405681843402455,discount_zscore
2015-06,2015-07,5,17,17,0.0022130719730012395,discount_zscore
2015-06,2015-07,6,17,17,0.0039037618081395283,discount_zscore
2015-06,2015-07,7,16,16,0.009382792965920983,discount_zscore
2015-06,2015-07,8,17,17,-0.0160721210169723,discount_zscore
2015-06,2015-07,9,17,17,0.006615725162385224,discount_zscore
2015-06,2015-07,10,17,17,0.0059339404055407125,discount_zscore
2015-07,2015-08,1,17,17,-0.05331344310127349,discount_zscore
2015-07,2015-08,2,17,17,-0.03355727710810046,discount_zscore
2015-07,2015-08,3,17,17,-0.04691109054231236,discount_zscore
2015-07,2015-08,4,17,17,-0.060931117143138,discount_zscore
2015-07,2015-08,5,17,17,-0.04140933066404604,discount_zscore
2015-07,2015-08,6,16,16,-0.03874533409372071,discount_zscore
2015-07,2015-08,7,17,17,-0.05109310476861169,discount_zscore
2015-07,2015-08,8,17,17,-0.04897110136924348,discount_zscore
2015-07,2015-08,9,17,17,-0.05037101887359712,discount_zscore
2015-07,2015-08,10,17,17,-0.055954535174718725,discount_zscore
2015-08,2015-09,1,17,16,-0.02047252856880579,discount_zscore
2015-08,2015-09,2,17,17,-0.02826513994738226,discount_zscore
2015-08,2015-09,3,17,17,-0.03064841695143894,discount_zscore
2015-08,2015-09,4,17,17,-0.013462354282850298,discount_zscore
2015-08,2015-09,5,17,17,-0.024845986701432683,discount_zscore
2015-08,2015-09,6,16,16,-0.05478844479590884,discount_zscore
2015-08,2015-09,7,17,17,-0.019312188141505565,discount_zscore
2015-08,2015-09,8,17,17,-0.03335270230374369,discount_zscore
2015-08,2015-09,9,17,17,-0.04397803505301303,discount_zscore
2015-08,2015-09,10,17,17,-0.03334004894094664,discount_zscore
2015-09,2015-10,1,17,17,0.05970506725412963,discount_zscore
2015-09,2015-10,2,17,17,0.06274100748115048,discount_zscore
2015-09,2015-10,3,17,17,0.05144726955478841,discount_zscore
2015-09,2015-10,4,16,16,0.05282692527582039,discount_zscore
2015-09,2015-10,5,17,17,0.04728819153783319,discount_zscore
2015-09,2015-10,6,17,16,0.031039373854311235,discount_zscore
2015-09,2015-10,7,16,16,0.0515676052464673,discount_zscore
2015-09,2015-10,8,17,17,0.0385248138781323,discount_zscore
2015-09,2015-10,9,17,16,0.033803994647538964,discount_zscore
2015-09,2015-10,10,17,17,0.02257966979323458,discount_zscore
2015-10,2015-11,1,17,17,0.0009183955346353196,discount_zscore
2015-10,2015-11,2,17,17,0.006442951758142984,discount_zscore
2015-10,2015-11,3,16,16,0.010500656062823459,discount_zscore
2015-10,2015-11,4,17,17,0.017509703140278627,discount_zscore
2015-10,2015-11,5,16,16,0.00868930707769517,discount_zscore
2015-10,2015-11,6,17,17,-0.0002927934359187622,discount_zscore
2015-10,2015-11,7,16,16,-0.005955646530559168,discount_zscore
2015-10,2015-11,8,17,17,0.004087145863547911,discount_zscore
2015-10,2015-11,9,16,16,-0.0006158250565869022,discount_zscore
2015-10,2015-11,10,17,17,-0.0006697694283488105,discount_zscore
2015-11,2015-12,1,17,17,0.0066339208823985715,discount_zscore
2015-11,2015-12,2,17,17,0.0013732331628848982,discount_zscore
2015-11,2015-12,3,16,16,0.006774026506120488,discount_zscore
2015-11,2015-12,4,17,17,0.010920060123633127,discount_zscore
2015-11,2015-12,5,16,16,-9.538427056494242e-05,discount_zscore
2015-11,2015-12,6,17,17,0.008114648889018491,discount_zscore
2015-11,2015-12,7,16,16,0.0075842134071567036,discount_zscore
2015-11,2015-12,8,17,17,0.020103548299425126,discount_zscore
2015-11,2015-12,9,16,16,0.002095288052107881,discount_zscore
2015-11,2015-12,10,17,17,0.007560196553964083,discount_zscore
2015-12,2016-01,1,17,17,-0.048983252283017975,discount_zscore
2015-12,2016-01,2,17,17,-0.02748456533472579,discount_zscore
2015-12,2016-01,3,16,16,-0.04340804428542175,discount_zscore
2015-12,2016-01,4,17,17,-0.059844556555669504,discount_zscore
2015-12,2016-01,5,17,17,-0.06248118603152859,discount_zscore
2015-12,2016-01,6,16,16,-0.06093328332530592,discount_zscore
2015-12,2016-01,7,17,17,-0.056832292531580106,discount_zscore
2015-12,2016-01,8,16,16,-0.08307952674402408,discount_zscore
2015-12,2016-01,9,17,17,-0.06939443630032793,discount_zscore
2015-12,2016-01,10,17,17,-0.06342023385728349,discount_zscore
2016-01,2016-02,1,17,17,0.02991228969486562,discount_zscore
2016-01,2016-02,2,17,17,0.030829745772279385,discount_zscore
2016-01,2016-02,3,17,17,0.01742350227539049,discount_zscore
2016-01,2016-02,4,17,17,0.004397121747476529,discount_zscore
2016-01,2016-02,5,17,17,0.006927144318981808,discount_zscore
2016-01,2016-02,6,16,16,0.014082738648684603,discount_zscore
2016-01,2016-02,7,17,17,-0.011380200579171289,discount_zscore
2016-01,2016-02,8,17,17,-0.00418563083090439,discount_zscore
